id,title,genre,desc
14003, The Vatican Museums 3D (2014) , documentary ," For the first time in the world, the most advanced 3D technology at the disposal of art, to live an extraordinary thrilling journey inside the Vatican Museums, narrated by Prof. Paolo Paolucci, Director of Vatican Museums. An original production by Sky Italia."
18808, Infidelity (????/II) , drama ," When Ronnie, a thirty-something hairdresser on the brink of engagement and a life of predictable expectations, meets married novelist Charlie at a party, he slips his fingers under her dress and a torrid affair begins that unravels both their lives and those around them."
3895, Rascals (1938) , comedy ," A Gypsy band takes lots of stuff but always in a good cause. Led by Jane Withers, they pick up a socialite (Hundson) who has amnesia. She works as a fortune teller and raises enough money for an operation to regain her memory."
47283, Eve (2018) , thriller ," Having listed their home online, an affluent young couple return to find their luxurious Notting Hill townhouse vacated but vandalised. As they try to settle back into their normal routine; actress Alex begins hearing strange noises and finding unsettling clues that the person responsible for these oddities may still be inside their home."
48576, Obycajny spás (1990) , drama , A story depicting the problem of bullying and intimidation that the junior students of a secondary technical school undergo. Most of the boys yield to their senior colleagues but Juraj who is sensitive and unwilling to compromise tries to revolt against the unfair behavior.
139, Beyond the Ocean (2000) , drama ," A young pregnant Russian woman heads to New York to find father of her child in this brooding drama. The film alternates scenes from Pitsee's experiences in America with flashbacks to her traumatic childhood in her homeland. In New York, she tracks down Alex -- the scoundrel who impregnated her -- but since he's involved with another woman, he foists the new immigrant on his DJ friend Dogwalker."
23602, Hicaz (2011) , drama ," Hicaz literally means barrier or obstacle. Hicaz is the title of the first film of the Makam trinity Hicaz, Saba and Nihavend. It tells the story of various characters the bodies or the souls of which have been caught by some diseases...these diseases are as new as modern age diseases and are old as the human history. Loneliness, despair, disaffection and perhaps most importantly miscommunication... The film is made of five different stories each story on its own axis reflects a different struggle and each character just as the world we live in is touching the other consciously or unconsciously."
8312, Tod Browning and Lon Chaney (2000) , documentary ," A celebration of one of the most amazing partnership in the history of cinema, the miraculous pairing of Tod Browning, the tormented filmmaker and Lon Chaney, the king of make up and physical transformation. Ten films made together and a shock to generations and generations of film goers"
50624, Hadduta misrija (1982) , drama ," In the middle of his own heart surgery, an Egyptian filmmaker remembers his life. In fact his old self, as a child, is accused of attempted murder of his new self. Through the metaphoric trial, we are drawn into his life in relation with the Egyptian revolution, his constant need for success, and the effect the American Dream has on him."
21718, Camp Blood 2 (2000) , horror ," Smarmy opportunist filmmaker Worthy Milligan convinces traumatized sole survivor Tricia to work as a technical advisor on a film he's making about the horrific events that occurred at Camp Blood. The cast and crew return to the remote woodland area to shoot the picture. Of course, the murderous machete-wielding Clown also shows up to commit more brutal killings."
38142, EL SEPTIMO SENTIDO. I am a dancer. Von der Kunst zu leben (2017) , documentary ," 'Being ignored is worse than somebody hating you' Dance documentary that accompanies 3 passionate female Spanish dance-artists across Europe: What is the value of Art in our current times of crisis and shortenings? Avatâra (choreographer), Eugenia(ballet teacher) and Alejandra (dancer) talk about the decision to either leave home and building up a new life in UK or Germany or staying in Spain and also starting from zero. A movie about friendship, passion, coherence and lonesome struggles, depending on each other to survive as artists, the desire to have a home and the absolute will to be perceived. A very personal insight against the background of the current unstable situation in Europe: migration of artists, shortenings of fundings, the current gender-debate in the UK. Avatâra Ayuso: I had so many no's in my life - so so many... Ok! Shame! But I really want to do it!"
22741," ""The Rite Stuff"" (2003) ", documentary ," Hakeem Kae Kazim is on a quest, to understand and experience some of the rites and rituals that play a pivotal role in the lives of many African people. From the ancient circumcision rituals of the Xhosa, to the mystical exorcising trances of the San Bushmen, Hakeem's journey provides an insightful and quirky look at some of the beliefs and practices that continue to link African people to their past, present and future."
10965, Rubbertown (2016/II) , documentary ," Louisville, Kentucky's heavy industrial manufacturing neighborhood has produced anything from scuba gear to the tiles on the space shuttle. It's near synthetic rubber manufacturers, a toxic landfill site and a coal burning power plant. It's also next to residential neighborhoods. With studies showing higher rates of cancer and respiratory illness near these plants, resident Monika Burkhead plans to move her entire house to another county to escape Rubbertown."
37256, Thrust (2008) , comedy ," A comedy where 3 misfit filmmakers ready to call it quits get one last chance to impress Hollywood and must finish their incredibly obnoxious and perverted TV show about the pimped-out car scene before the cast kills each other, the money runs out and their dreams are doomed forever. Ultimately its about believing in yourself when other people don't."
39730, The Bastard (2017) , documentary ," Ethiopian Daniel Hoek has no doubt in his mind that if his Dutch father had not abandoned him he would never have turned to crime. His Dutch father, Joop Hoek, has no doubt in his mind that if his Dutch-Indonesian father had not abandoned him he would have grown up to be a different person. In The Bastard two separate stories of an adult child and an elderly father are inextricably intertwined. Together they tell a harrowing tale about fate and DNA and about how the lack of a father influenced these lives."
22636," ""Ella Blue"" (2008) ", drama ," ""Ella Blue"" turns back the clock to the turbulent early 1960s in South Africa and tells the story of a woman whose life is torn apart by the politics of the day. Darrell James Roodt, who directed the Oscar-nominated film ""Yesterday"", is at the helm of this production. The title role is portrayed by Natalie Boltt and among her co-stars are Tertius Meintjes, Jonathan Rands, Nico Panagio, Anthony Wilson, Bo Peterson and Sean Cameron Michael. Hein Eksteen wrote the script."
52046, Seizure (2016/I) , horror ," A gangster who smuggles girls hides out with a young woman following a bungled human trafficking deal. He soon must decide how far his love for her will take him, as she unleashes her violent, supernatural curse on a cavalcade of other gangsters."
42463," ""CHASE: The Series"" (2014) ", drama ," ""CHASE"", a cop-drama web series that follows the journey of a young detective, Johnathan Chase, as he tries to take down his father's killer. His father, Lawrence Chase, was a highly decorated officer on the Chicago Police Department who was gunned down by the Manzano family, an Italian mafia. The story follows Chase and his partner, Detective Alex Vera, as they try to balance keeping the streets of Chicago safe, finding Lawrence's killer, and taking down the Manzano's."
24161, Evil Nanny (2016) , thriller ," A couple hires a live-in nanny to watch the offspring while they work. At first, everything goes perfectly, but when an unsafe incident means the parents no longer want the nanny around, they find out this nanny is savvy at not being evicted from her live-in situation. So savvy, in fact, that she can make these parents' lives a true nightmare."
8361, Blood in the Water (2009) , horror ," This gripping drama brings to life the true rogue-shark story that inspired Jaws. In 1916, the New Jersey shore became a feeding ground as five people were attacked in 12 days, triggering a nationwide panic. It was the first multiple shark attack in American history, and the reason we fear sharks to this day."
16379, Who Killed Cock Robin? (2005) , drama ," A young man living in present-day Butte, Montana has succeeded in forging a life for himself: work, a modest home, friends, and a family. But, like nearly everyone else in this once-thriving town, he lives precariously. Indeed, everything he's created can be negated by a single human error."
49103, FOD4: The Dream (1996) , documentary ," On the Weekend of the 6th and 7th of July 1996, one of Australia's largest outdoor dance music events was staged at Cataract Scout Park about an hour's drive from Sydney. 'The Dream' captures the essence of the event from the first days of set-up, right through to the end. It's all there. The DJ's, The Bands, The Dancers, The Outdoor Fireworks, The Lighting, The Lasers and most importantly... the people... see thousands of smiling faces enjoy one of Australia's finest events."
39599," ""Border: Keishichô Sôsa Ikka Satsujinhan Sôsa Dai 4-gakkari"" (2014) ", drama ," Ishikawa Ango is a very capable detective that lives only for his job. One day, while investigating a crime scene, he gets shot in the head by the criminal that was still lurking about. Ango gets thrown over that line that divides life and death but, though he dies, doctor's are able to reanimate him and he pulls through. Yet, the bullet remains stuck in his head as the operation to remove it is very dangerous. Shortly after, he goes back to work and soon realizes that he's now able to see and talk with the recently departed."
18381, The Winter of Polish Steam (1991) , documentary ," 1991 was to be the last year of steam operations on the Polskie Koleje Panstwow, or PKP - Polish State Railways. It brought to a close the last revenue earning steam hauled freight and passenger services in Europe. This film shows these operations from a variety of viewpoints without narration in order that you can enjoy, uninterrupted, the sound of steam at work."
3803, The Color of Fish (2001) , drama ," Is it a psychological adventure or complete breakdown? How do you know who you are? A darkly comic film about the limits of knowledge. Made on DV using early desktop tools in the style of Pi, Dead Man, Brazil, or Adult Swim animation. The film played at more than 20 fests and was shortlisted for Sundance American Spectrums. Also on DVD. Soundtrack: 1CHTHY5 at LastFM."
35701, Walk Into the Night (????) , horror ," Two friends, Darren and Jon. Afraid of the dark, who haven't seen each other since Darren began dating Chloe. Find themselves in a situation with sinister figures following at the edge of the darkness.They stumble through their fate wildly unraveling their very beliefs as the story unfolds to reveal the rather dark and twisted outlook of our beloved world."
3113, Moonlight (2016/I) , drama ," Three time periods - young adolescence, mid-teen and young adult - in the life of black-American Chiron is presented. When a child, Chiron lives with his single, crack addict mother Paula in a crime ridden neighborhood in Miami. Chiron is a shy, withdrawn child largely due to his small size and being neglected by his mother, who is more concerned about getting her fixes and satisfying her carnal needs than taking care of him. Because of these issues, Chiron is bullied, the slurs hurled at him which he doesn't understand beyond knowing that they are meant to be hurtful. Besides his same aged Cuban-American friend Kevin, Chiron is given what little guidance he has in life from a neighborhood drug dealer named Juan, who can see that he is neglected, and Juan's caring girlfriend Teresa, whose home acts as a sanctuary away from the bullies and away from Paula's abuse. With this childhood as a foundation, Chiron may have a predetermined path in life, one that will only be magnified in terms of its problems when he reaches his difficult teen years when peer pressure affects what he and many of his peers do, unless he follows Juan's advice of truly making his own decisions for himself. A young, African-American, gay man deals with his dysfunctional home life and comes of age in Miami during the ""War on Drugs"" era. The story of his struggle to find himself is told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love while grappling with his own sexuality. In 1980's Miami, African American 9-year-old Chiron, or as people call him, Little, is a sensitive and timid boy who, as an outsider and an easy target, has been running away from bullies all his life, labelled as ""soft"" for the way he walks. When that day, the intimidated and chased by his classmates scared Chiron will try to escape in a derelict, boarded up crack den, Juan, a sympathetic, yet, expendable and always cautious local drug dealer, will bring him home not to take him under his wing, but to protect and nourish him. However, in a world where anything could change instantly by the sight of a knife or a gun, little Chiron rejected by his crack addict mother, he is doomed to live a predestined life, caught in a tragic and vicious cycle where Juan, the only man who really cared about him and a paternal figure is a dealer, and Paula, his junkie and neglectful mother, is Juan's best customer. As Chiron grows into an introverted 16-year-old teenager who struggles with his own sexuality and identity, not much has changed. Even though Kevin, a childhood friend, still supports him, Chiron is as isolated as ever, while at the same time, his bullies' persistence inevitably forces him to gradually develop a tough facade. Ultimately, Chiron, now a young adult in his mid-twenties, is still a vulnerable person, however, after following Juan's example, he shields himself efficiently against the world, shrouded with an armour of masculinity. Nevertheless, Chiron's desperate journey to evolution and self-discovery isn't quite complete yet.."
14453, Kingston House (2012) , drama ," Four teenagers experience the grown-up trials and tribulations from the unsteady environment of Kingston, Jamaica, where the affects of money (or lack their of) and upbringing impact the complex choices made in their daily lives. The series follows these teenagers as they make difficult and life altering decisions while pursuing their dreams."
50025, Eric Animations: The First Ultimate Epic Movie (2018) , comedy ," The film centers Eric Animations, a 15-year old boy who lives a normal life in Go!Anipaulis, California, a city related to Go!Animate City, and near Los Angeles. However, Gozaburo Kaiba, a troublemaker and villain in Go!Animate City and Yu-Gi-Oh. Duel Monsters, his girlfriend Isabella and their villainous friends CoolBoy7750, Belly, The Go!Fag, and others, which are a team of troublemakers, villains, and Go!Fags from different TV shows and movies, called ""The Villain Alliance"", plans to seek revenge on the heroes and the good people who hates them, and always gets them in trouble, by taking over all of the media universes, including the fictional universes in the Media Multiverse, spawn grounded videos out of everyone, on top of all realms of TV shows, movies, comics, gaming and other media, and turn them into monsters. It's up to Eric Animations, along with his friends (Victor, Julie (Eric's girlfriend), Erika, PC Guy, Benjamin Santagati, and others) to team up with the good people, and other heroes, which are third-party/copyrighted characters, to defeat Gozaburo and his team and save the Media Multiverse before it's too late. Eric Animations: The First Ultimate Epic Movie (also known as Eric Animations: The Movie and Eric Animations: The Ultimate Epic Movie, simply known as Eric Animations, and formally known as The Eric Show: The Movie) is an upcoming 2018 3D hand-drawn/flash/CGI computer animated action adventure science fiction family comedy drama time travel superhero crossover film. Directed by Henry Norton, D.A. Nichols, Abbey Thickson, Steven Spielberg and Alvin Hung (Founder and CEO of Go!Animate), and co-directed by Mason Moore, James Sharp, Jessica William, Brian Sharp, and Robert Stainton, this film is written by Norton, Sharp, Stephan Swaby, Emman Cortez, Gabriel Garcia, Nolan Massey, and Terry Ward, and stars the voices of Zachary Gordon, Kevin Spacey, Lauren Graham, Isaac Hempstead Wright, Dove Cameron, Tim Curry, and Nasim Pedrad."
35552, Tensión sexual no resuelta (2010) , comedy ," Juanjo is a college professor who just got dumped by his girlfriend, Celeste. Believing he has been manipulated he recruits his smooth talking student, Nico, to help win her back in exchange for a good grade. The seemingly simple plan starts getting tricky when they find out that Celeste has fallen for a sexy, manipulative female author named Jazz. If that weren't enough Rebecca, one of Juanjo's students who also happens to be Nico's crush, wants her professor all for herself and will do whatever she can to ruin their plans of getting him back together with Celeste. What ensues is a convoluted game of scheming, lies and sexual tension."
53914, Inside Motorhead (2005) , documentary ," This is the long awaited independent critical review of the music of one of the greatest heavy metal bands of all time. Drawing on rare footage from film and television archives around the world this is the comprehensive independent review of MotĂśrhead from 1977 through to the whole of the Bronze era and the beginning of the next chapter with the mighty Orgasmatron. Includes the first ever candid interview with Gerry Bron, former boss of Bronze Records. This incisive independent film pulls no punches and is essential viewing for every MotĂśrhead fan. Every single album is critically reviewed and assessed by a team of leading rock critics and musicologists. Featured here are all of the classics which propelled MotĂśrhead to the top of the rock world including MotĂśrhead, Overkill, Bomber, Ace Of Spades, Killed By Death, We Are The Road Crew and many more."
21509, Hombres complicados (1998) , drama ," A businessman gets in serious financial troubles. When his mother dies, he thinks he's saved, but she only leaves 50.000 francs (1.500 USD). His brother Bruno, a customs officer, wants to use the money for her funeral, but our businessman prefers to use it to shake off his attackers. He promises them they will get through customs without problems with a certain package... Now his only problem is to convince Bruno..."
44541, Luther: The Life and Legacy of the German Reformer (2017) , documentary ," Discover the story behind the man who sparked the Protestant Reformation. Told through a seamless combination of live-action storytelling and artistic animation, Martin Luther's daring life is presented in extensive detail while still making the film relevant, provocative, and accessible."
13184, Nicolas (2001) , drama ," Nicholas is a young autistic. He lives in a world in which he cannot control his perception. His ear focuses on sounds that only he can hear. It is both a gift and a malediction. People cannot hear them or think that they are insignificant. To him, these sounds are painful and aggressive. His life is focused on routine. He goes to the same shop everyday, and feeds a dog at his parent's pub. Until he meets the strange Mr Kass."
31081, Wolves of the Rail (1918) , western ," Smoky Gap Railroad president Murray Lemantier is fed up with a bandit gang led by Buck Andrade constantly holding up his train and getting away with it. He hires ace detective David Cassidy to track down and get Buck, dead or alive. However, when Buck goes to see his dying mother she makes him promise to reform, and he does. Cassidy, though, doesn't care about that and tries to arrest him. Buck decides to do something that will once and for all show everyone that he has indeed reformed--especially Faith Lawson, a pretty station agent he's in love with."
15767, Fade to Black (2004) , documentary ," An intimate look at hip-hop artist Shawn Carter, Jay-Z, revealing the multiple Grammy Award winning artist as never before, from his background and rise to fame to the recording of his last album. The film chronicles the legendary concert of Jay-Z's performance at Madison Square Garden in November 2003. In an unprecedented event, a hip-hop artist sold out an arena in only two hours. Nearly one year later, fans and artists alike still reflect on this monumental musical night. The event was a spectacular culmination of Jay-Z's recording career prior to his self-proclaimed retirement from solo performing. Yet this one night also defined a musical generation, showcasing the evolution and reach of the world's most popular music genre. Guest performers included Jay-Z's closest friends and music industry colleagues: Beyoncé, Mary J. Blige, Missy Elliott, R. Kelly, Foxy Brown, Pharrell, and Questlove and The Illadelphonics along with appearances by hip hop icons Damon Dash, Rick Rubin, Slick Rick, P. Diddy and many others. Viewers get the rare glimpse of Jay-Z's creative process as he searches for inspiration, poetry, and perfection in his songs. Narrated by Jay-Z, his account of the night takes on reflections of his entire musical career and his journey that led to this one astounding, fabled evening--rightfully called ""Fade To Black."""
51370, Princess Ka'iulani (2009) , drama ," Inspired by true events. Princess Ka'iulani is the daughter of a Hawaiian princess and a Scottish businessman. As a teenager, she is sent to England to be educated, but after the death of her uncle King Kalakaua and the accession of her aunt Queen Liliu'okalani, Ka'iulani becomes the next heir to the throne. The possibility of U.S. annexation is looming and the rights of her people are threatened. Ka'iulani is torn between life in England with handsome young suitor Clive Davies or returning to her beloved Hawai'i."
30995," ""Wendy and Me"" (1964) ", comedy ," George Burns buys an apartment building in Southern California with Mr. Bundy as the building superintendent. Jeff and Wendy Conway are husband and wife tenants; he is an airline pilot and she is a ditz. Jeff's co-pilot is Danny Adams, a young, single, girl-chasing man who is proud of his red and black ""little books."" George follows Wendy around all day commenting on her activities; she was really a replacement for Gracie Allen who had retired."
25307, Le bon fils (2001) , drama ," Bonjour tristesse: Teenager Luc lives with his mother Liliane and his little brother Paul in Paris, has to cope with the fact that his mother is a prostitute and practically raise his brother alone. Luc is disillusioned. One day, little Paul wants to phone his grandmother in Nord-pas-de-Calais, one thing leads to another and suddenly the whole family finds themselves in a holiday in northern France. For Liliane it means a reunion with her mother, for Luc and Paul the reunion with their grandmother. And then someday on the beach Luc gets to know Manu(el) who teaches him lessons in love, life, fun, teenagerhood and friendship."
10784, North of the Rio Grande (1937) , western ," Hoppy arives posing as an outlaw to avenge his brother's killing by Plunkett. After robbing a train and killing Plunkett, he gets to meet the boss known as the Lone Wolf and lead his next job. Seeking help from Stoneman to capture the outlaws, he realizes too late that Stoneman is the Lone Wolf and is captured. Lucky brings news that Hoppy's brother Buddy has been murdered by a dishonest deputy sheriff and the coroner's jury has ruled the killing accidental at the urging of solid citizen Henry Stoneham. Hoppy vows vengeance and enters the town under the assumed identity of a hardened outlaw. Lucky and Windy also enter the town covertly without revealing their relationship to him. When Hoppy makes it clear to flirtatious dance hall hostess Faro Annie that he intends to set up illicit operations in the area, he is threatened by the apparent leader of the local gang, saloon owner Ace Crowder. Crowder cautions him that he must split his proceeds with the Lone Wolf, the real power behind the outlaw organization, whose true identity remains secret. Hoppy insists on meeting him and refuses to deal with a second in command. Cassidy is later contacted by the Lone Wolf, who wants to recruit him into his operations. Although he appears in disguise when they negotiate. Cassidy notices a very distinctive ring on the criminal's finger and is later able to identify the outlaw mastermind as Stoneham, the railroad's representative in the territory. However, when Hoppy is wounded and captured before he can expose the truth, the outcome comes into doubt."
38401, In Search of Perfect Consonance (2016) , documentary ," Twenty-five years ago, China was at war with Vietnam, the Chinese and the Japanese were at loggerheads, while relations across the Taiwan Strait were frosty. ""In Search of Perfect Consonance"" profiles the Asian Youth Orchestra, which was set up against this backdrop with the aim of connecting the young people in the region through music. As we watch the budding musicians of today's Asia learn to work together, we are reminded of the higher ideals that music inspires."
3994, Earth Focus: Vanishing Coral (2017) , documentary ," VANISHING CORAL reveals the devastating effects of warming oceans and bleaching events within the ""coral triangle"" of southeast Asia, and powerfully illustrates what some dedicated scientists and environmental activists are doing to save these unique coral populations. VANISHING CORAL comes at a pivotal moment, when coral reef populations are declining world-wide. Mass coral bleaching events due to elevated ocean temperatures occurred in 1998, 2002 and 2006, and coral bleaching is now expected to become an annual occurrence. The environmental costs are staggering: in 2016, one-third of the Great Barrier Reef along the eastern coast of Australia was decimated by a warm spell attributed to climate change. Coral reefs in the Florida Keys have declined by 80% over the past three decades. Scientists warn that all Caribbean coral could disappear in the next 20 years. Considered ""the canary in the coal mine"" of global warming, coral reefs are the most sensitive and diverse of all marine ecosystems. The film follows the work of marine biologist and coral expert Dr. Phil Dustan, who presents powerful insights and direct, visual evidence of the year-by-year dramatic decline in the coral triangle of southeast Asia, changes which are directly tied to the burning of fossil fuels, pollution and other human behaviors. Photographed aboard the 100 year-old sailing vessel ""Mir"", a floating headquarters for a young, international group of environmental activists, VANISHING CORAL presents the insights and research of scientists and naturalists as they work with local Indonesian communities to protect the coral reefs. VANISHING CORAL offers an ecological alarm bell to the world, with specific suggestions on how viewers themselves can get involved and take action. VANISHING CORAL reveals the devastating effects of warming oceans and bleaching events within the ""coral triangle"" of southeast Asia, and powerfully illustrates what some dedicated scientists and environmental activists are doing to save these unique coral populations."
32012, Duel at Diablo (1966) , western ," Lieutenant McAllister is ordered to transport several ammunition wagons to another fort through Apache territory with only a small troop of rookie soldiers to guard them. Along for the ride is ex-scout Jess Remsberg who is trying to track down Ellen Grange, who, having recently been freed from Apache captivity, has mysteriously run off again to rejoin them. Remsberg frees Ellen again and leaves her with the embattled soldiers as he rides off to the fort, not only for help, but to find the man who killed and scalped his Indian wife."
40720, The Defector: Escape from North Korea (2012) , documentary ," Dragon smuggles North Korean defectors across borders for a living, and his latest undercover trip with Sook-Ja and Yong-hee takes an unexpected turn when they are left stranded in China. This is just the start of an extraordinary 5,000 km journey."
14095, Slip Away (2012) , drama ," The story concerns the troubled reunion of a son and his father after fifteen years of estrangement. The son, Jason, was thrown out of his family home by his father when he came out to his mother on her deathbed. Jason chose not to communicate with his father and his two sisters after his exile from home until an invitation from his father's second wife sets the stage for an emotional and heartbreaking homecoming."
21008," ""It's a Funny Story"" (2017) ", comedy ," No one understands you like family. Elizabeth and Rose are inseparable, overly invested in each others love life and the polar opposites when it comes to career. Now that they're back living together as adults, it's only normal to experience some growing pains and traumatic flashbacks of the 90's."
17643, Separate Vacations (1986) , comedy ," Consumed by lust, married architect and family man, Richard Moore, decides to go alone on a tropical vacation and let some steam off by bedding the local women. However, once there, his plans are constantly being foiled by various crazy situations. Meanwhile, his wife Sarah Moore takes their kids to a mountain resort for an actual vacation. However, she attracts the attention of a local ski instructor, who plans to bed her. Will the unfaithful spouses succumb to their lower urges and satisfy their lust or will they end up realizing that together they have a good thing going?"
7181," ""Vennori: The Walking Dead - Clementine"" (2014) ", horror ," Left to fend for herself, Clementine has been forced to learn how to survive in a world gone mad. Many months have passed and she is in search of safety. But what can an ordinary child do to stay alive when the living can be just as bad - and sometimes worse - than the dead?"
13098, Heterosexual Jill (2013) , comedy ," Unable to make progress with her ex-lesbian conversion path, a neurotic ""All American"" Jill tracks down her butch ex-girlfriend Jamie to prove to herself that she is no longer attracted to her. Strung along by guilt and desire, Jamie agrees to the preposterous plan of ""dating"" Jill so that Jill can close this chapter of her life and move forward with men. Meanwhile, David and Lola compete for the affections of José , a sexually ambiguous and seductive man from Brazil, and they compare notes on their differing opinions of his sexuality. As complications arise with Jill and Jamie's relationship, Jill starts to see José as her ticket out. However, when the love triangles shift and realign, Jamie has her own identity crisis that she is ill-equipped to handle. A mix of over-the-top comedy, sharp wit, and pathos, ""Heterosexual Jill"" rides the edge of laughter and pain, desire and repression, and explores the complicated attachment to one's sense of self in the face of love."
45218, Tree Of Tongues in Tripura (2016) , documentary ," ""Tree of Tongues in Tripura"" is triggered, conceived and realized at a film-making workshop at the Tripura University at Agartala, on two tribal musicians of Tripura, named Saudagar and ThangaDarlong. Music is there in the wind of Tripura. Stories are there in the breath of that wind. This film is about that very urge of human imagination-STORY TELLING. Whenever the narrative gets into a crisis, either of the musicians,turn-by-turn,breath in music. At times storms happen. Wind runs out of the storm. In a Biblical fashion, the design wonders about the designer. This film too is an adventure in film-making."
48093," Boulevards du crépuscule: Sur Falconetti, Le Vigan et quelques autres en Argentine (1992) ", documentary ," In this documentary about the exile of two famous French actors in Argentina during and after World War II, the director Cozarinsky returns to Argentina after many years in France and recalls places and events from his childhood, particularly the celebration of the liberation of Paris on in August of 1944, in Buenos Aires's Plaza Francia. Featuring testimony from various authors and acquaintances of Maria (Renee) Falconetti and Robert Le Vigan, the film explores their lives and final years in Argentina."
50103," ""Full Kitchen"" (2014) ", drama ," The drama tells the story of town girl Ruobing Shui went to Shanghai alone, to formally apprenticed to famous chef Qing Mi, because she seek a position at the catering group which can received millions of annual salary so that she can pay off the huge debt."
28541, Old Scores (1983) , documentary ," Documentary in which the survivors of the eleven members of a Belfast schoolboy football team in 1969, talk about their experience of the troubles in Ireland and about two others members of the team UVF member Michael Atcheson, now in prison, and IRA hunger striker Bobby Sands."
46547, Fatherland (1986) , drama ," Persona Non Grata in his homeland, protest singer Klaus Drittemann must leave East Berlin, his wife and child and emigrate to West Berlin, where the representatives of an American record company are eagerly waiting for him. They plan to exploit his defection from communism both ideologically and financially. But Klaus, as ill-at-ease in the West as he was in the East, is reluctant to be used as an expendable commodity. Leaving his contract unsigned (or signed in his manner), he leaves for Cambridge to meet his father, a concert player, who -just like him - left East Berlin thirty years ago as Klaus was a little boy. He is accompanied by a young French journalist, Emma, who knows where his father has been living since he disappeared for more than a decade. The young lady is cooperative but might hide things from him..."
49717, A Road Less Traveled (????) , thriller , Warren Goodman takes his family on a road trip in the desert to discover the inheritance recently left to him by his millionaire father and uses the opportunity to try to bond the dysfunctional family. Duped into driving the back roads and taking a short cut that leads them directly into the clutches of human traffickers who have had their eye on their beautiful teenage daughter. How far would a father go to save his family?
25012, Chasing Waterfalls (2016) , drama ," David is transported to the cut-throat world of fashion. Olivia, an up-and-coming fashion designer who gets the opportunity of a lifetime to work for icon Salma Barrie. But things go out of control when Olivia must step up to save the company and fight against a former co-worker who has started a competing company."
22414, Shadows of the Valley (2017) , documentary ," When cartel wars erupt in the Valley of Juarez, a missionary is placed on a drug lord's hit list. For years he's been building a home for 200 orphans and now he must choose safety or sacrifice. Will he risk everything to rescue orphans hiding in the shadows of the Valley of Death?"
32173, Cinema Puerto Rico: una antropología visual (2014) , documentary ," A look at Puerto Rico and its cinema through films, documentaries, and commercials from the early twentieth century to the emerging cinema of today. Visual and narrative strategies portray fragments of Puerto Rico's general history and, in turn, answers the questions of who, when, and for whom have films been made in Puerto Rico and the resources available to do it."
37732, Under Goddesses' Shelter (2016) , documentary ," The documentary depicts the life of Liu Yunxiang, an 80-year-old nun, living in the rural abstinence hall in Meizhou, Guangdong Province, where Hakka people clusters. By recording the one year's daily life of Liu Yunxiang, during which she witnessed the abstinence hall collapsing and reconstruction, the documentary tries to disclose her religious faith and her social interaction as a nun living the single life all her life, revealing the traditions and religious faith in the region, as well as how Hakka women struggle to get their freedom through religious practice. Through an oral history of hers, the documentary tries to show the fate of Hakka women in history, their strong power of life, rich spiritual world and the attitude about death and loneliness."
8141, Jump the Gun (1997) , drama ," Set in Johannesburg, JUMP THE GUN follows the tangled lives of six very different working class characters, formerly kept apart by apartheid and now all striving to succeed in the new ""rainbow nation"". United by their command insecurities - both physical and financial - the film follows their struggle to discover their niche in this brave new world, where opportunity beckons, but violence is always lurking."
12635, The Legend of Spyro: A New Beginning (2006) , action ," A purple egg is sent away from it's homeland, then turns into a young dragon named Spyro who is raised by dragonflies, then sets out to find Ignitus the elder of fire to learn the truth. Ignitus shows him the prophecy that a purple dragon of ten generations, will rise to be a hero and defeat the evil forces. With his faithful companion Sparx at his side, Spyro embarks on a journey to rid the world once and for all of the evil black dragon, Cynder."
52655, Atomic Jihad: Ahmadinejad's Coming War for Islamic Revival and Obama's Politics of Defeat (2010) , documentary ," Since its Islamic Revolution of 1979, Iran has been the undisputed leader of Islamism, the worldwide movement for Islamic revival. Islamism seeks to resurrect Muslim society from 300 years of decline by returning to its historic formula for success: Islamic law and government over Muslim lands. Iranian President Mahmoud Ahmadinejad has carefully laid out the Islamist view of the world for several years. He depicts a morally superior Muslim society based on Islamic concepts of justice, equality, and human dignity, while proclaiming America selfish, corrupt, hypocritical, and oppressive. Islamist animosity toward America also focuses on U.S. alliances with autocratic regimes in the Muslim world like Egypt, Jordan and Saudi Arabia as well as American support for Israel, ""the illegitimate offspring of the Great Satan."" In order to achieve ""a new beginning with the Muslim world,"" President Barack Obama has emphasized the""shared hopes and common dreams"" of America and Islam, while expressing regret over past U.S. treatment of Muslim nations. Meanwhile, Obama is committed to diplomacy with Iran as the path toward nuclear compromise and reconciliation. However, despite having ""generations of Muslims"" in his family, does President Obama really understand Islam's world view? By tracing the history of Islam's great conquests and determined struggles against non-believers since the time of the Prophet Muhammad, Director Joel Gilbert illustrates that Islam's values and goals are decidedly different from and mostly incompatible with Western secular society. ""Marg-bar Amreeka (Death to America)!"" Atomic Jihad leaves little doubt that Iran is in the final stages of preparing a Coming War for Islamic Revival. Meanwhile, by seeking to appease Ahmadinejad with ""change"" in U.S. Middle East policy, President Obama is ushering in the Politics of Defeat for America. If successful in its nuclear program, Iran and its allies will finally possess the means to achieve their ultimate goals - the defeat of America and the return of Islam to past glory."
